date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:26:58	33791/33791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:49:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/aiming_pd_sub-800x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/aiming_pd_sub-800x1024.jpg	(from https://www.luxasia.com/brand/three-cosmetics/)
03:26:58	27647/27647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:40:40%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/THREE_group-1024x683.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/THREE_group-1024x683.jpg	(from https://www.luxasia.com/brand/three-cosmetics/)
03:26:59	21061/21061	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:04:02%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/DPPWYC5V4AAG0nt.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/DPPWYC5V4AAG0nt.jpg	(from https://www.luxasia.com/brand/three-cosmetics/)
03:26:59	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.68d.delayed	(from https://www.luxasia.com/brand/three-cosmetics/)
03:27:00	199700/199700	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:38:33%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/171110_0136-2.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/171110_0136-2.jpg	(from https://www.luxasia.com/brand/three-cosmetics/)
03:27:00	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?6954820	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style26f4.css	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:00	2070/2070	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:59:00%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/body-cream-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/body-cream-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:00	4474/4474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:00:52%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/edp-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/edp-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:00	3928/3928	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:04:03%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/intense-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/intense-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:01	2755/2755	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:41:46%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/lotion-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/lotion-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:01	3457/3457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:40%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/sheer-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/sheer-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:01	2330/2330	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/shower-gel-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/shower-gel-150x150.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:02	33134/33134	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:59:02%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/body-cream.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/body-cream.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:02	49768/49768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:04:06%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/intense.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/intense.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:02	75324/75324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:00:58%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/edp.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/edp.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:02	12519/12519	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:41:47%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/lotion.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/lotion.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:03	94957/94957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:40%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/sheer-1024x996.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/sheer-1024x996.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:03	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.69b.delayed	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:03	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?6447524	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/styled15e.css	(from https://www.luxasia.com/brand/tommy-bahama/)
03:27:04	73440/73440	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:46%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/shower-gel.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/shower-gel.jpg	(from https://www.luxasia.com/brand/tiffany-co/)
03:27:04	5095/5095	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:48:00%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/TB-Maritime-Journey-AD-Final-page-001-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/TB-Maritime-Journey-AD-Final-page-001-150x150.jpg	(from https://www.luxasia.com/brand/tommy-bahama/)
03:27:04	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.69f.delayed	(from https://www.luxasia.com/brand/tommy-bahama/)
03:27:04	84045/84045	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:48:03%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/TB-Maritime-Journey-AD-Final-page-001-767x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/TB-Maritime-Journey-AD-Final-page-001-767x1024.jpg	(from https://www.luxasia.com/brand/tommy-bahama/)
03:27:05	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?1559302	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style4f4d.css	(from https://www.luxasia.com/brand/tommy-hilfiger/)
03:27:05	3835/3835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:03%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Tommy-Hilfiger_th_100ml_edt_wcarton_g_FY14_silo_72dpi-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Tommy-Hilfiger_th_100ml_edt_wcarton_g_FY14_silo_72dpi-150x150.jpg	(from https://www.luxasia.com/brand/tommy-hilfiger/)
03:27:07	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:57:05%20GMT	https://www.luxasia.com/brand/tommy-hilfiger/global.tommy.com/int/en/collections/tommyxgigi/17	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/tommy-hilfiger/global.tommy.com/int/en/collections/tommyxgigi/17	(from https://www.luxasia.com/brand/tommy-hilfiger/)
03:27:07	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6a4.delayed	(from https://www.luxasia.com/brand/tommy-hilfiger/)
03:27:07	28831/28831	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:05%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Tommy-Hilfiger_th_100ml_edt_wcarton_g_FY14_silo_72dpi.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Tommy-Hilfiger_th_100ml_edt_wcarton_g_FY14_silo_72dpi.jpg	(from https://www.luxasia.com/brand/tommy-hilfiger/)
03:27:08	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?3982438	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylef894.css	(from https://www.luxasia.com/brand/tory-burch/)
03:27:08	16838/16838	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:12%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Tory-Burch_Sig_Digital-Toolkit_Ad_SS-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Tory-Burch_Sig_Digital-Toolkit_Ad_SS-150x150.jpg	(from https://www.luxasia.com/brand/tory-burch/)
03:27:09	20072/20072	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:57:08%20GMT	https://www.luxasia.com/brand/tory-burch/toryburch.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/tory-burch/toryburch.com	(from https://www.luxasia.com/brand/tory-burch/)
03:27:10	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6a9.delayed	(from https://www.luxasia.com/brand/tory-burch/)
03:27:10	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?368072	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style6444.css	(from https://www.luxasia.com/brand/tweezerman/)
03:27:10	278906/278906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:16%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Tory-Burch_Sig_Digital-Toolkit_Ad_SS-753x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Tory-Burch_Sig_Digital-Toolkit_Ad_SS-753x1024.jpg	(from https://www.luxasia.com/brand/tory-burch/)
03:27:11	6485/6485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:38%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a877dd6a21f_Sept6-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a877dd6a21f_Sept6-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:11	4175/4175	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:45%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87d6c67372_Sept11-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87d6c67372_Sept11-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:12	4907/4907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:47%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87fa14ac94_Sept19-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87fa14ac94_Sept19-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:12	4237/4237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:41%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87820e5310_Sept8-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87820e5310_Sept8-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:13	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:50%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a88023e27f7_Sept29-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a88023e27f7_Sept29-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:13	6589/6589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:32%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/5968fc3c2edb9_2017_HULLT_Huda_Lifestyle_V4-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/5968fc3c2edb9_2017_HULLT_Huda_Lifestyle_V4-150x150.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:14	92185/92185	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:37%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a877dd6a21f_Sept6-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a877dd6a21f_Sept6-1024x1024.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:14	127392/127392	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:48%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87d6c67372_Sept11.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87d6c67372_Sept11.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:14	126958/126958	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:44%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87820e5310_Sept8.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87820e5310_Sept8.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:15	137470/137470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:50%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a87fa14ac94_Sept19.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a87fa14ac94_Sept19.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:16	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6b7.delayed	(from https://www.luxasia.com/brand/tweezerman/)
03:27:16	92793/92793	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:33%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/5968fc3c2edb9_2017_HULLT_Huda_Lifestyle_V4-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/5968fc3c2edb9_2017_HULLT_Huda_Lifestyle_V4-1024x1024.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:16	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?5356763	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style73e9.css	(from https://www.luxasia.com/brand/van-cleef-arpels/)
03:27:16	5085/5085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:47%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VCA-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VCA-150x150.jpg	(from https://www.luxasia.com/brand/van-cleef-arpels/)
03:27:17	215151/215151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:53%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/59a88023e27f7_Sept29.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/59a88023e27f7_Sept29.jpg	(from https://www.luxasia.com/brand/tweezerman/)
03:27:17	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6bb.delayed	(from https://www.luxasia.com/brand/van-cleef-arpels/)
03:27:17	42610/42610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:49%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VCA.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VCA.jpg	(from https://www.luxasia.com/brand/van-cleef-arpels/)
03:27:17	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?9358498	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style748d.css	(from https://www.luxasia.com/brand/vera-wang/)
03:27:17	5539/5539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:40:13%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/2015_06_14_Vera_Wang_Embrace_Fragrance_Collection-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/2015_06_14_Vera_Wang_Embrace_Fragrance_Collection-150x150.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:18	9194/9194	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VW-3-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VW-3-150x150.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:18	3086/3086	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:22%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VW-2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VW-2-150x150.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:18	38062/38062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:40:15%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/2015_06_14_Vera_Wang_Embrace_Fragrance_Collection.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/2015_06_14_Vera_Wang_Embrace_Fragrance_Collection.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:19	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6c3.delayed	(from https://www.luxasia.com/brand/vera-wang/)
03:27:19	16982/16982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:24%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VW-2.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VW-2.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:19	90964/90964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:27%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/VW-3.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/VW-3.jpg	(from https://www.luxasia.com/brand/vera-wang/)
03:27:20	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?7976224	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style6787.css	(from https://www.luxasia.com/brand/verso/)
03:27:20	3672/3672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-7-HR-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-7-HR-150x150.jpg	(from https://www.luxasia.com/brand/verso/)
03:27:20	3910/3910	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:01%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-8-HR-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-8-HR-150x150.jpg	(from https://www.luxasia.com/brand/verso/)
03:27:20	37633/37633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:41:55%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-7-HR-1024x768.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-7-HR-1024x768.jpg	(from https://www.luxasia.com/brand/verso/)
03:27:21	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6c9.delayed	(from https://www.luxasia.com/brand/verso/)
03:27:21	38751/38751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:00%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-8-HR-1024x768.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Verso-Series-8-HR-1024x768.jpg	(from https://www.luxasia.com/brand/verso/)
03:27:21	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?940195	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/styled4dd.css	(from https://www.luxasia.com/brand/vince-camuto/)
03:27:21	7767/7767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:58:50%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Bella_Ad_Vert-page-001-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Bella_Ad_Vert-page-001-150x150.jpg	(from https://www.luxasia.com/brand/vince-camuto/)
03:27:22	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.6cd.delayed	(from https://www.luxasia.com/brand/vince-camuto/)
03:27:22	120160/120160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:58:52%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Bella_Ad_Vert-page-001-663x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Bella_Ad_Vert-page-001-663x1024.jpg	(from https://www.luxasia.com/brand/vince-camuto/)
03:27:22	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?9924167	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style21de.css	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:23	214657/214657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:30%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/w0127-683x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/w0127-683x1024.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:23	9841/9841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:27%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/w0127-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/w0127-150x150.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:23	7512/7512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:32%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/w0216-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/w0216-150x150.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:23	130919/130919	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:42:36%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/w0216-683x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/w0216-683x1024.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:24	7806/7806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:35:09%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/0905_IG-Wanderlust-and-Co-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/0905_IG-Wanderlust-and-Co-150x150.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
03:27:24	212448/212448	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:35:09%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/0905_IG-Wanderlust-and-Co-1024x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/0905_IG-Wanderlust-and-Co-1024x1024.jpg	(from https://www.luxasia.com/brand/wanderlust-co/)
